"skuId","retailPrice","productName","armSkuName","skuName"
"DZH318Z0BPSN/00FC","0.28","Virtual Machines GS Series","Standard_GS3","GS3 Spot"
"DZH318Z0CM92/017X","0.39","Virtual Machines Easv4 Series Windows","Standard_E8-2as_v4","E8-2as_v4 Low Priority"
"DZH318Z08M9V/00MD","0.662","Virtual Machines Dv5 Series Windows","Standard_D16_v5","Standard_D16_v5 Low Priority"
"DZH318Z0BXNH/00BD","6.142","Virtual Machines HCS Series Windows","Standard_HC44-16rs","HC44-16rs"
"DZH318Z0D1L4/00HB","0.046138","Virtual Machines Dv4 Series","Standard_D8_v4","D8 v4 Spot"
"DZH318Z0CSHJ/004K","0.552","Virtual Machines Dsv4 Series","Standard_D48s_v4","D48s v4 Low Priority"
"DZH318Z0K1LG/0046","19.328","Virtual Machines HXrs Windows","Standard_HX176rs","HX176rs"
"DZH318Z08M9H/00JK","4.685","Virtual Machines Ev5 Series Windows","Standard_E96_v5","Standard_E96_v5 Low Priority"
"DZH318Z08NQZ/003K","0.644","DCsv3 Series Windows","Standard_DC4s_v3","standard_DC4s_v3"
"DZH318Z0CSHJ/006X","0.23","Virtual Machines Dsv4 Series","Standard_D4s_v4","D4s v4"
"DZH318Z093WZ/012J","0.548","Virtual Machines Easv5 Series","Standard_E8-4as_v5","E8-4as v5"
"DZH318Z08W2P/0022","0.693982","Virtual Machines Dadsv5 Series Windows","Standard_D48ads_v5","Standard_D48ads_v5 Spot"
"DZH318Z08M9L/00J6","0.0388","Virtual Machines Dlsv5 Series","Standard_D4ls_v5","D4ls v5 Low Priority"
"DZH318Z08M9X/00MZ","0.575736","Virtual Machines Dv5 Series","Standard_D96_v5","Standard_D96_v5 Spot"
"DZH318Z0BPW5/04D2","18.596","Virtual Machines MS Series Windows","Standard_M128m","M128m Low Priority"
"DZH318Z09B5X/003N","0.369681","DCadsv5-series Windows","Standard_DC8ads_v5","Standard_DC8ads_v5 Spot"
"DZH318Z0BPW5/0489","1.9036","Virtual Machines MS Series Windows","Standard_M64m","M64m Spot"
"DZH318Z092SG/00NL","0.092","Virtual Machines Epdsv5 Series Windows","Standard_E2pds_v5","Standard_E2pds_v5 Low Priority"
"DZH318Z09B68/004X","0.274","ECasv5-series Linux","Standard_EC4as_v5","Standard_EC4as_v5"
"DZH318Z0BDLC/004X","0.0548","Virtual Machines ECasccv5 Series","Standard_EC4as_cc_v5","Standard_EC4as_cc_v5 Low Priority"
"DZH318Z093WZ/011J","0.438","Virtual Machines Easv5 Series","Standard_E32-8as_v5","E32-8as v5 Low Priority"
"DZH318Z0BPW8/002D","2.285","Virtual Machines H Series Windows","Standard_H8m","H8m"
"DZH318Z09V9F/000B","9.134","Edsv5 Series DedicatedHost","Edsv5_Type1","Edsv5 Type1"
"DZH318Z0BQNM/00XF","0.00932","Virtual Machines A Series Basic Windows","Basic_A0","A0 Spot"
"DZH318Z0BPW5/01S0","1.089","Virtual Machines MS Series Windows","Standard_M8-2ms","M8-2ms Low Priority"
"DZH318Z0BPW5/00DP","1.089","Virtual Machines MS Series Windows","Standard_M8ms","M8ms Low Priority"
"DZH318Z0BPW5/016Q","1.089","Virtual Machines MS Series Windows","Standard_M8-4ms","M8-4ms Low Priority"
"DZH318Z09B60/004R","2.304","ECadsv5-series Windows","Standard_EC48ads_v5","Standard_EC48ads_v5 Low Priority"
"DZH318Z093WZ/012W","0.219","Virtual Machines Easv5 Series","Standard_E16as_v5","E16as v5 Low Priority"
"DZH318Z093WX/016J","1","Virtual Machines Eadsv5 Series Windows","Standard_E8-4ads_v5","E8-4ads v5"
"DZH318Z09B5V/0002","6.406","DCasv5 series DedicatedHost","DCasv5 Type 1","Type 1"
"DZH318Z0CM94/0028","0.414","Virtual Machines Dav4 Series Windows","Standard_D4a_v4","D4a v4"
"DZH318Z0CM93/002F","0.414","Virtual Machines Dasv4 Series Windows","Standard_D4as_v4","D4as v4"
"DZH318Z08M9K/008J","6.048","Virtual Machines Dlsv5 Series Windows","Standard_D64ls_v5","D64ls v5"
"DZH318Z0BPRT/01GD","0.093204","Virtual Machines A Series","Standard_A5","A5 Spot"
"DZH318Z08W0Q/000V","1.882","Virtual Machines Dasv5 Series Windows","Standard_D48as_v5","Standard_D48as_v5 Low Priority"
"DZH318Z08M9L/00JG","0.388","Virtual Machines Dlsv5 Series","Standard_D8ls_v5","D8ls v5"
"DZH318Z09LQP/005N","1.592","Virtual Machines Ebdsv5 Series","Standard_E16bds_v5","Standard_E16bds_v5"
"DZH318Z0BQ4C/01TX","0.19","Virtual Machines DSv2 Series","Standard_DS11-1_v2","DS11-1 v2"
"DZH318Z0BQ4C/013S","0.19","Virtual Machines DSv2 Series","Standard_DS11_v2","DS11 v2"
"DZH318Z0BQ34/00WF","0.19","Virtual Machines Dv2 Series","Standard_D11_v2","D11 v2"
"DZH318Z0BPW7/000T","12.759","Virtual Machines NCSv2 Series Windows","Standard_NC24s_v2","NC24s v2"
"DZH318Z0CSHL/0045","0.973","Virtual Machines Esv4 Series","Standard_E64-16s_v4","E64-16s v4 Low Priority"
"DZH318Z0CM2B/0041","0.276","Virtual Machines Dav4 Series","Standard_D48a_v4","D48a v4 Spot"
"DZH318Z0BQ4C/041H","0.01428","Virtual Machines DSv2 Series","Standard_DS2_v2","DS2 v2 Spot"
"DZH318Z0BPVJ/01CF","0.046611","Virtual Machines A Series Windows","Standard_A1","A1 Spot"
"DZH318Z08M9Q/00NN","1.06","Virtual Machines Edv5 Series Windows","Standard_E20d_v5","Standard_E20d_v5 Low Priority"
"DZH318Z093WZ/0138","1.096","Virtual Machines Easv5 Series","Standard_E16as_v5","E16as v5"
"DZH318Z0BQPW/01P5","0.02793","Virtual Machines DSv2 Series Windows","Standard_DS2_v2","DS2 v2 Spot"
"DZH318Z0BX5L/06FP","31.9","Virtual Machines MSv2 Series","Standard_M416s_8_v2","Standard_M416s_8_v2 Spot"
"DZH318Z0D1L2/0061","0.0544","Virtual Machines Ddv4 Series","Standard_D4d_v4","D4d v4 Low Priority"
"DZH318Z0BPRT/00NZ","0.048","Virtual Machines A Series","Standard_A3","A3 Low Priority"
"DZH318Z0BPVL/014C","0.090058","Virtual Machines Dv3 Series Windows","Standard_D8_v3","D8 v3 Spot"
"DZH318Z0K801/005N","0.138","Virtual Machines ECedsv5 Series","Standard_EC8eds_v5","EC8edsv5 Low Priority"
"DZH318Z0BPX4/0019","3.19","Virtual Machines NDS Series Windows","Standard_ND6s","ND6s"
"DZH318Z0CM2B/0044","0.092","Virtual Machines Dav4 Series","Standard_D16a_v4","D16a v4 Spot"
"DZH318Z0CM2D/0006","4.864","Virtual Machines Easv4 Series","Standard_E64as_v4","E64as v4"
"DZH318Z0CM29/001Z","4.864","Virtual Machines Eav4 Series","Standard_E64a_v4","E64a v4"
"DZH318Z0K7B2/016P","0","Virtual Machines Msv3 Medium Memory Series Linux","Standard_M176s_3_v3","Standard_M176s_3_v3"
"DZH318Z0JH5G/000J","7.005","Ebdsv5 Series Dedicated Host","Ebdsv5-Type1","Ebdsv5-Type1"
"DZH318Z0BDLB/006V","0.916","Virtual Machines ECasccv5 Series Windows","Standard_EC20as_cc_v5","Standard_EC20as_cc_v5 Low Priority"
"DZH318Z0BQ4W/04X2","3.73632","Virtual Machines MS Series","Standard_M128-32ms","M128-32ms Spot"
"DZH318Z08MC2/001W","0.109","Virtual Machines Ddv5 Series","Standard_D8d_v5","Standard_D8d_v5 Low Priority"
"DZH318Z0BQ4L/02C4","0.3833","Virtual Machines Ev3 Series","Standard_E48_v3","E48 v3 Spot"
"DZH318Z0K9K9/00TG","0.0048","Virtual Machines Bsv2 Series","Standard_B2ts_v2","B2ts v2 Spot"
"DZH318Z09B66/004Z","0.183","ECasv5-series Windows","Standard_EC4as_v5","Standard_EC4as_v5 Low Priority"
"DZH318Z08W2R/001K","3","Virtual Machines Dadsv5 Series","Standard_D48ads_v5","Standard_D48ads_v5"
"DZH318Z08M9V/00MB","9.936","Virtual Machines Dv5 Series Windows","Standard_D96_v5","Standard_D96_v5"
"DZH318Z0K802/000N","3.392","Virtual Machines ECedsv5 Series Windows","Standard_EC64eds_v5","EC64edsv5 Spot"
"DZH318Z0CSHB/0094","6.36","Virtual Machines Edsv4 Series Windows","Standard_E48ds_v4","E48ds v4"
"DZH318Z0BQ50/00TB","0.048","Virtual Machines DSv3 Series","Standard_D4s_v3","D4s v3 Low Priority"
"DZH318Z0BQ4K/00TH","0.048","Virtual Machines Dv3 Series","Standard_D4_v3","D4 v3 Low Priority"
"DZH318Z0CSHC/0073","3.904","Virtual Machines Esv4 Series Windows","Standard_E32-16s_v4","E32-16s v4"
"DZH318Z08M9J/00JD","0.507315","Virtual Machines Ev5 Series","Standard_E64_v5","Standard_E64_v5 Spot"
"DZH318Z08M9J/00JT","1.52","Virtual Machines Ev5 Series","Standard_E20_v5","Standard_E20_v5"
"DZH318Z092SD/003Z","0.0368","Virtual Machines Dpsv5 Series","Standard_D8ps_v5","Standard_D8ps_v5 Spot"
"DZH318Z0C0XF/0005","0.286","Virtual Machines NVSv3 Series","Standard_NV12s_v3","NV12s v3 Low Priority"
"DZH318Z0K801/005L","0.692","Virtual Machines ECedsv5 Series","Standard_EC8eds_v5","EC8edsv5"
"DZH318Z0BDLB/003J","7.328","Virtual Machines ECasccv5 Series Windows","Standard_EC64as_cc_v5","Standard_EC64as_cc_v5"
"DZH318Z0K1LF/003S","2.246","Virtual Machines HXrs Series","Standard_HX176-96rs","HX176-96rs Low Priority"
"DZH318Z09B68/004N","0.219","ECasv5-series Linux","Standard_EC16as_v5","Standard_EC16as_v5 Low Priority"
"DZH318Z0CSHL/003J","4.864","Virtual Machines Esv4 Series","Standard_E64-16s_v4","E64-16s v4"
"DZH318Z0K7B2/016S","0","Virtual Machines Msv3 Medium Memory Series Linux","Standard_M176s_3_v3","Standard_M176s_3_v3 Spot"
"DZH318Z08W0T/000X","0.2496","Virtual Machines Dasv5 Series","Standard_D48as_v5","Standard_D48as_v5 Spot"
"DZH318Z0CM92/0030","2.44","Virtual Machines Easv4 Series Windows","Standard_E20as_v4","E20as v4"
"DZH318Z0CM95/0024","2.44","Virtual Machines Eav4 Series Windows","Standard_E20a_v4","E20a v4"
"DZH318Z0BPVT/00T0","0.043155","Virtual Machines F Series Windows","Standard_F4","F4 Spot"
"DZH318Z0D1L2/0064","0.027282","Virtual Machines Ddv4 Series","Standard_D4d_v4","D4d v4 Spot"
"DZH318Z0BQ4W/05K6","1.867","Virtual Machines MS Series","Standard_M64","M64 Low Priority"
"DZH318Z0BQ4W/003M","1.867","Virtual Machines MS Series","Standard_M64s","M64s Low Priority"
"DZH318Z093X0/014G","0.5056","Virtual Machines Eadsv5 Series","Standard_E64-32ads_v5","E64-32ads v5 Spot"
"DZH318Z0CM2D/003P","0.2432","Virtual Machines Easv4 Series","Standard_E32as_v4","E32as v4 Spot"
"DZH318Z093X0/014L","5.056","Virtual Machines Eadsv5 Series","Standard_E64-16ads_v5","E64-16ads v5"
"DZH318Z0K1LG/004R","7.731","Virtual Machines HXrs Windows","Standard_HX176-144rs","HX176-144rs Low Priority"
"DZH318Z0K9JL/00V2","0.01904","Virtual Machines Bpsv2 Series Windows","Standard_B2pls_v2","B2pls v2 Spot"
"DZH318Z0D1MV/000B","0.663062","Virtual Machines Dv4 Series Windows","Standard_D64_v4","D64 v4 Spot"
"DZH318Z08MC6/0071","0.218","Virtual Machines Ddsv5 Series","Standard_D16ds_v5","Standard_D16ds_v5 Low Priority"
"DZH318Z08VHS/004F","41.103","MdSv2 Series Dedicated Host","Mdsmv2MedMem _Type1","Mdsmv2MedMem Type1"
"DZH318Z0BPW8/0046","3.411","Virtual Machines H Series Windows","Standard_H16","H16"
"DZH318Z08M9T/005Z","0.027469","Virtual Machines Dsv5 Series Windows","Standard_D2s_v5","Standard_D2s_v5 Spot"
"DZH318Z0BPW5/04D1","46.4892","Virtual Machines MS Series Windows","Standard_M128m","M128m"
"DZH318Z0BPVJ/00G3","0.272","Virtual Machines A Series Windows","Standard_A6","A6 Low Priority"
"DZH318Z0CSHL/008F","1.216","Virtual Machines Esv4 Series","Standard_E16-8s_v4","E16-8s v4"
"DZH318Z0K805/006D","2.76","Virtual Machines DCesv5 Series","Standard_DC48es_v5","DC48esv5"
"DZH318Z0BQ4C/055F","0.079695","Virtual Machines DSv2 Series","Standard_DS13-4_v2","DS13-4 v2 Spot"
"DZH318Z096SR/02DC","1.459","Virtual Machines Esv5 Series","Standard_E96-24s_v5","E96-24s v5 Low Priority"
"DZH318Z096SR/02D5","1.459","Virtual Machines Esv5 Series","Standard_E96s_v5","E96s v5 Low Priority"
"DZH318Z096SR/02DV","1.459","Virtual Machines Esv5 Series","Standard_E96-48s_v5","E96-48s v5 Low Priority"
"DZH318Z0BCGZ/0039","1.43","Virtual Machines NCadsA10v4 Series","Standard_NC8ads_A10_v4","Standard_NC8ads_A10_v4"
"DZH318Z08NR8/003W","0.607597","Lasv3 Series Windows","Standard_L32as_v3","Standard_L32as_v3 Spot"
"DZH318Z0DF49/0023","0.188","Virtual Machines NCasT4 v3 Series","Standard_NC8as_T4_v3","NC8as T4 v3 Low Priority"
"DZH318Z0D1L7/00WG","0.973","Virtual Machines Ev4 Series","Standard_E64_v4","E64 v4 Low Priority"
"DZH318Z0BPW5/01VF","1.0886","Virtual Machines MS Series Windows","Standard_M32-8ms","M32-8ms Spot"
"DZH318Z0CSHC/0084","3.904","Virtual Machines Esv4 Series Windows","Standard_E32s_v4","E32s v4"
"DZH318Z09B5X/0038","0.694","DCadsv5-series Windows","Standard_DC16ads_v5","Standard_DC16ads_v5 Low Priority"
"DZH318Z0D1L4/00H9","0.184552","Virtual Machines Dv4 Series","Standard_D32_v4","D32 v4 Spot"
"DZH318Z0K9K9/00SH","1.536","Virtual Machines Bsv2 Series","Standard_B32s_v2","B32s v2"
"DZH318Z0K9JH/006F","0.306","Virtual Machines Basv2 Series","Standard_B8als_v2","B8als v2"
"DZH318Z0CSHC/00HV","0.195","Virtual Machines Esv4 Series Windows","Standard_E4-2s_v4","E4-2s v4 Low Priority"
"DZH318Z092QJ/00L2","2.317","Virtual Machines Dpldsv5 Series Windows","Standard_D64plds_v5","Standard_D64plds_v5 Low Priority"
"DZH318Z0K805/005W","0.368","Virtual Machines DCesv5 Series","Standard_DC16es_v5","DC16esv5 Spot"
"DZH318Z0BPRT/0096","0.12","Virtual Machines A Series","Standard_A2","A2"
"DZH318Z08NR0/003T","0.023","DCsv3 Series Linux","Standard_DC1s_v3","standard_DC1s_v3 Low Priority"
"DZH318Z0BP4M/006J","5.751717","Virtual Machines NCSv3 Series Windows","Standard_NC24s_v3","NC24s v3 Spot"
"DZH318Z0K1LH/003W","17.456","Virtual Machines HBrsv4 series Windows","Standard_HB176rs_v4","HB176rsv4"
"DZH318Z0BQ4W/009F","0.8604","Virtual Machines MS Series","Standard_M16ms","M16ms Low Priority"
"DZH318Z0BQ4W/01DJ","0.8604","Virtual Machines MS Series","Standard_M16-4ms","M16-4ms Low Priority"
"DZH318Z0BQ4W/019F","0.8604","Virtual Machines MS Series","Standard_M16-8ms","M16-8ms Low Priority"
"DZH318Z0CSHL/007D","0.486","Virtual Machines Esv4 Series","Standard_E32s_v4","E32s v4 Low Priority"
"DZH318Z08W2P/0002","1.387963","Virtual Machines Dadsv5 Series Windows","Standard_D96ads_v5","Standard_D96ads_v5 Spot"
"DZH318Z0BQ4T/002F","1.365","Virtual Machines NV Series","Standard_NV6","NV6"
"DZH318Z08W0Q/0004","0.392","Virtual Machines Dasv5 Series Windows","Standard_D4as_v5","Standard_D4as_v5"
"DZH318Z092SC/006Q","0.0201","Virtual Machines Dpdsv5 Series Windows","Standard_D2pds_v5","Standard_D2pds_v5 Spot"
"DZH318Z0BPW5/025M","5.443","Virtual Machines MS Series Windows","Standard_M16-8ms","M16-8ms"
"DZH318Z0BPW5/00C3","5.443","Virtual Machines MS Series Windows","Standard_M16ms","M16ms"
"DZH318Z0BPW5/02DF","5.443","Virtual Machines MS Series Windows","Standard_M16-4ms","M16-4ms"
"DZH318Z0K805/006C","0.736","Virtual Machines DCesv5 Series","Standard_DC64es_v5","DC64esv5 Low Priority"
"DZH318Z092SH/00CR","0.552","Virtual Machines Epdsv5 Series","Standard_E8pds_v5","Standard_E8pds_v5"
"DZH318Z09TGJ/001D","3.293795","NCads A100 v4 Series Linux","Standard_NC48ads_A100_v4","Standard_NC48ads_A100_v4 Spot"
"DZH318Z0BPW5/0093","1.27832","Virtual Machines MS Series Windows","Standard_M32ls","M32ls Low Priority"
"DZH318Z0K9JL/00T0","0.618","Virtual Machines Bpsv2 Series Windows","Standard_B16pls_v2","B16pls v2"
"DZH318Z0BDLC/004D","1.096","Virtual Machines ECasccv5 Series","Standard_EC16as_cc_v5","Standard_EC16as_cc_v5"
"DZH318Z0BX5L/01DQ","59.496","Virtual Machines MSv2 Series","Standard_M416is_v2","M416is v2"
"DZH318Z09B66/0050","0.458","ECasv5-series Windows","Standard_EC4as_v5","Standard_EC4as_v5"
"DZH318Z0CM29/0045","0.4864","Virtual Machines Eav4 Series","Standard_E64a_v4","E64a v4 Spot"
"DZH318Z0BQPW/02TC","0.23394","Virtual Machines DSv2 Series Windows","Standard_DS14_v2","DS14 v2 Spot"
"DZH318Z0K1LH/003F","6.982","Virtual Machines HBrsv4 series Windows","Standard_HB176-24rs_v4","HB176-24rsv4 Low Priority"
"DZH318Z09B60/0013","0.408864","ECadsv5-series Windows","Standard_EC8ads_v5","Standard_EC8ads_v5 Spot"
"DZH318Z0CM2D/022J","0.486","Virtual Machines Easv4 Series","Standard_E32-8as_v4","E32-8as_v4 Low Priority"
"DZH318Z08NR0/002G","1.84","DCsv3 Series Linux","Standard_DC16s_v3","standard_DC16s_v3"
"DZH318Z08NR9/0067","4.464","Lasv3 Series Linux","Standard_L48as_v3","Standard_L48as_v3"
"DZH318Z0CSHH/006Z","0.0912","Virtual Machines Ddsv4 Series Windows","Standard_D2ds_v4","D2ds v4 Low Priority"
"DZH318Z0CSHL/007H","2.432","Virtual Machines Esv4 Series","Standard_E32s_v4","E32s v4"
"DZH318Z08NRD/001K","4.368","DCdsv3 Series Windows","Standard_DC24ds_v3","standard_D24ds_v3"
"DZH318Z0K9K9/00SP","0.6144","Virtual Machines Bsv2 Series","Standard_B32s_v2","B32s v2 Spot"
"DZH318Z0K801/004W","3.3216","Virtual Machines ECedsv5 Series","Standard_EC96eds_v5","EC96edsv5 Spot"
"DZH318Z093X0/0153","0.2528","Virtual Machines Eadsv5 Series","Standard_E32ads_v5","E32ads v5 Spot"
"DZH318Z0CSHB/00GG","0.106106","Virtual Machines Edsv4 Series Windows","Standard_E8-4ds_v4","E8-4ds v4 Spot"
"DZH318Z09JCN/00KL","0.236","Virtual Machines NVadsA10v5 Series","Standard_NV12ads_A10_v5","Standard_NV12ads_A10_v5 Low Priority"
"DZH318Z0BPWH/01FK","0.214099","Virtual Machines Ev3 Series Windows","Standard_E16_v3","E16 v3 Spot"
"DZH318Z0K9KD/00CX","0.0752","Virtual Machines Bsv2 Series Windows","Standard_B4ls_v2","B4ls v2 Spot"
"DZH318Z08M9V/00M2","3.312","Virtual Machines Dv5 Series Windows","Standard_D32_v5","Standard_D32_v5"
"DZH318Z08NR7/006X","0.333","Virtual Machines Lsv3 Series","Standard_L16s_v3","Standard_L16s_v3 Low Priority"
"DZH318Z0K7X5/008H","0.976","Virtual Machines ECesv5 Series Windows","Standard_EC8es_v5","EC8esv5"
"DZH318Z093XK/015F","7.328","Virtual Machines Easv5 Series Windows","Standard_E64-32as_v5","E64-32as v5"
"DZH318Z096T1/05VN","13.478","Virtual Machines Esv5 Series Windows","Standard_E104is_v5","E104is v5"
"DZH318Z093WZ/011F","0.877","Virtual Machines Easv5 Series","Standard_E64-16as_v5","E64-16as v5 Low Priority"
"DZH318Z0BQ4P/0151","0.01197","Virtual Machines FS Series","Standard_F2s","F2s Spot"
"DZH318Z093XK/015W","0.06103","Virtual Machines Easv5 Series Windows","Standard_E4as_v5","E4as v5 Spot"
"DZH318Z0BPVJ/00LX","0.18","Virtual Machines A Series Windows","Standard_A2","A2"
"DZH318Z0BDLB/008N","0.458","Virtual Machines ECasccv5 Series Windows","Standard_EC4as_cc_v5","Standard_EC4as_cc_v5"
"DZH318Z0CSHJ/005X","0.184","Virtual Machines Dsv4 Series","Standard_D16s_v4","D16s v4 Low Priority"
"DZH318Z0BXNG/00BD","5.724","Virtual Machines HBS Series Windows","Standard_HB60-45rs","HB60-45rs"
"DZH318Z0DF49/003F","0.132","Virtual Machines NCasT4 v3 Series","Standard_NC4as_T4_v3","NC4as T4 v3 Low Priority"
"DZH318Z093X0/015Z","0.0632","Virtual Machines Eadsv5 Series","Standard_E8-4ads_v5","E8-4ads v5 Spot"
"DZH318Z093WX/015H","0.266506","Virtual Machines Eadsv5 Series Windows","Standard_E16-4ads_v5","E16-4ads v5 Spot"
"DZH318Z096SL/086Q","0.562648","Virtual Machines Edsv5 Series Windows","Standard_E32-8ds_v5","E32-8ds v5 Spot"
"DZH318Z08LV1/00HK","1.8676","Virtual Machines MdSv2 Series","Standard_M128ds_v2","M128ds_v2 Spot"
"DZH318Z0BPRJ/00CP","0.017","Virtual Machines Av2 Series","Standard_A2_v2","A2 v2 Low Priority"
"DZH318Z0BPW7/000J","3.19","Virtual Machines NCSv2 Series Windows","Standard_NC6s_v2","NC6s v2"
"DZH318Z08NR7/0065","0.3328","Virtual Machines Lsv3 Series","Standard_L32s_v3","Standard_L32s_v3 Spot"
"DZH318Z0BPSN/0036","0.56","Virtual Machines GS Series","Standard_GS3","GS3 Low Priority"
"DZH318Z0BPT4/002H","0.56","Virtual Machines G Series","Standard_G3","G3 Low Priority"
"DZH318Z0BP44/003J","0.8896","Virtual Machines LSv2 Series Windows","Standard_L64s_v2","L64s v2 Spot"
"DZH318Z0CSHB/00G6","0.106106","Virtual Machines Edsv4 Series Windows","Standard_E8ds_v4","E8ds v4 Spot"
"DZH318Z0BQ35/00TD","0.012","Virtual Machines BS Series","Standard_B1s","B1s"
"DZH318Z0D1LH/00SW","3.392","Virtual Machines Edv4 Series Windows","Standard_E64d_v4","E64d v4 Low Priority"
"DZH318Z093XK/014W","0.24412","Virtual Machines Easv5 Series Windows","Standard_E16-4as_v5","E16-4as v5 Spot"
"DZH318Z093X0/0168","0.0316","Virtual Machines Eadsv5 Series","Standard_E2ads_v5","E2ads v5 Low Priority"
"DZH318Z08W0Q/0007","9.408","Virtual Machines Dasv5 Series Windows","Standard_D96as_v5","Standard_D96as_v5"
"DZH318Z0D1L5/018W","5.536","Virtual Machines Edv4 Series","Standard_E64d_v4","E64d v4"
"DZH318Z0K1LF/003M","2.246","Virtual Machines HXrs Series","Standard_HX176-48rs","HX176-48rs Low Priority"
"DZH318Z0D1MV/008N","0.041441","Virtual Machines Dv4 Series Windows","Standard_D4_v4","D4 v4 Spot"
"DZH318Z0BQ4S/0099","0.0442","Virtual Machines DS Series","Standard_DS11","DS11 Low Priority"
"DZH318Z0BQ4B/00D3","0.0442","Virtual Machines D Series","Standard_D11","D11 Low Priority"
"DZH318Z09B6B/0021","4.704","DCasv5-series Windows","Standard_DC48as_v5","Standard_DC48as_v5"
"DZH318Z0CSHB/00GM","0.106106","Virtual Machines Edsv4 Series Windows","Standard_E8-2ds_v4","E8-2ds v4 Spot"
"DZH318Z08NRF/003Q","0.136","DCdsv3 Series Linux","Standard_DC1ds_v3","standard_DC1ds_v3"
"DZH318Z0BPVJ/0042","0.36","Virtual Machines A Series Windows","Standard_A3","A3"
"DZH318Z092QJ/00KL","0.0724","Virtual Machines Dpldsv5 Series Windows","Standard_D8plds_v5","Standard_D8plds_v5 Spot"
"DZH318Z0BPW8/0011","1.706","Virtual Machines H Series Windows","Standard_H8","H8"
"DZH318Z0BQM3/00KR","8.184","Virtual Machines LSv2 Series","Standard_L88is_v2","L88is v2"
"DZH318Z08W0Q/000J","1.568","Virtual Machines Dasv5 Series Windows","Standard_D16as_v5","Standard_D16as_v5"
"DZH318Z0BXND/0009","0.606","Virtual Machines DCS Series Windows","Standard_DC4s","DC4s"
"DZH318Z0BQ5T/0032","0.5364","Virtual Machines NCSv2 Series","Standard_NC12s_v2","NC12s v2 Spot"
"DZH318Z0D1L3/00VS","0.048849","Virtual Machines Ev4 Series Windows","Standard_E4_v4","E4 v4 Spot"
"DZH318Z08M9X/00NW","0.46","Virtual Machines Dv5 Series","Standard_D8_v5","Standard_D8_v5"
"DZH318Z093XK/016F","4.66","Virtual Machines Easv5 Series Windows","Standard_E96ias_v5","E96ias v5 Low Priority"
"DZH318Z0BQ34/030C","0.15939","Virtual Machines Dv2 Series","Standard_D14_v2","D14 v2 Spot"
"DZH318Z0BPRJ/0045","0.124","Virtual Machines Av2 Series","Standard_A2m_v2","A2m v2"
"DZH318Z0D1LH/00TF","2.544","Virtual Machines Edv4 Series Windows","Standard_E48d_v4","E48d v4 Low Priority"
"DZH318Z0CSHL/001V","0.973","Virtual Machines Esv4 Series","Standard_E64-32s_v4","E64-32s v4 Low Priority"
"DZH318Z09B62/0019","0.474","ECadsv5-series Linux","Standard_EC32ads_v5","Standard_EC32ads_v5 Low Priority"
"DZH318Z0CM2D/0237","0.608","Virtual Machines Easv4 Series","Standard_E8-2as_v4","E8-2as_v4"
